"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","A","Y","prop_score"
"97",23,"C",20,6,61,118,0,1,0,0,0,0,0,0,0,1,0,10,55,13,"J",1,67,"E",15,70,139,24,12,0,0,0,0,81,34,650,47,1,9,9,3,0,7,50,14,0,0,0,0,0,0,0,0,0,0,0,48,40,1,2535.59680570155,0.917709255651527
"98",38,"C",0.5,22,61,105,1,0,0,0,0,0,1,0,0,0,0,12,55,20,"J",1,53,"E",11,92,119,39,9,0,3,1,0,72,25,260,52,0,9,9,3,0,12,67,19,0,0,0,0,0,0,0,0,0,0,0,43,41,0,2152.9686780951,0.166919163690088
"99",29,"C",20,12,66,140,0,0,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,57,"E",12,60,157,28,12,1,1,0,0,81,21,430,49,1,9,9,4,0,7,43,13,0,0,0,0,0,0,0,0,0,0,0,47,33,1,5896.62958019756,0.134701026569869
"100",25,"C",30,8,62,122,1,0,0,0,0,1,0,1,2,2,0,10,45,10,"J",1,50,"E",12,70,145,28,11,0,0,0,0,82,26,360,60,1,9,9,3,0,8,60,20,6,0,0,0,0,0,0,0,0,0,0,44,41,0,2152.26917783922,0.28372498307272
"101",25,"C",0,0,65,115,0,0,0,0,0,2,2,0,0,0,0,12,45,8,"J",1,73,"E",12,60,137,29,16,0,0,0,0,81,27,320,50,0,9,9,3,0,3,55,16,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3034.16485322667,0.29654979532512
"102",31,"C",0,0,63,146,0,0,0,0,0,0,1,0,0,0,0,12,45,10,"J",1,73,"E",12,70,171,34,12,0,0,0,0,79,29,520,98,0,10,10,2,0,2,52,16,0,0,0,0,0,0,0,0,0,0,0,45,44,1,-290.963561594344,0.881200707219456
"103",22,"C",15,8,62,136,0,0,0,0,0,0,0,1,1,0,0,12,35,13,"J",1,67,"E",11,74,132,26,12,0,0,0,0,77,29,290,44,0,8,9,4,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,44,37,0,4990.47733901691,0.135875799065634
"104",36,"C",0,17,61,135,0,0,0,0,0,0,0,1,2,0,0,14,75,11,"J",1,83,"E",15,70,154,36,13,0,1,0,0,82,30,500,75,0,9,9,2,0,3,61,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2535.40686081133,0.976367053458355
"105",27,"C",3,17,60,117,1,0,0,0,0,2,2,0,1,1,0,9,45,12,"F",1,43,"E",10,70,138,37,8,0,0,0,0,83,34,330,49,1,9,10,2,0,3,67,18,0,0,0,0,0,0,0,0,0,0,0,45,37,0,4990.81481792393,0.240246136570211
"106",21,"C",0,7,60,87,0,0,2,0,0,0,0,0,0,0,0,12,35,13,"A",1,37,"E",12,70,107,24,8,0,0,0,0,80,28,540,56,0,8,9,2,0,3,61,17,4,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.34577208414,0.928948081904514
"107",22,"C",10,8,61,88,0,0,0,0,0,0,0,0,0,0,0,12,65,17,"A",1,57,"E",12,68,108,25,11,0,0,0,0,74,36,455,58,1,9,9,3,0,3,49,19,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1651.47799146642,0.681844141781996
"108",23,"C",2,3,60,109,0,0,0,0,0,1,0,0,0,0,1,10,35,14,"J",1,63,"E",12,76,136,24,12,0,0,0,0,80,30,480,43,0,5,8,3,0,7,60,20,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.71248666795,0.664220214012729
"109",26,"C",0,0,60,145,0,0,0,1,0,1,0,1,0,0,0,10,55,14,"J",1,77,"E",11,68,152,27,12,0,0,0,0,79,35,520,56,1,7,8,2,0,6,56,17,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2153.0043878972,0.66446378677375
"110",26,"C",20,10,63,120,0,0,0,0,0,4,0,0,0,0,0,12,25,17,"J",1,53,"E",15,90,131,27,12,3,0,0,0,82,37,550,82,0,5,9,2,0,6,52,15,0,0,0,0,0,0,0,0,0,0,0,46,34,1,5604.9485139295,0.939122554003174
"111",24,"C",0.125,6,65,175,0,0,0,1,0,0,0,0,0,1,0,12,45,13,"J",1,43,"E",11,68,175,28,10,0,2,0,1,79,29,390,78,1,9,9,3,0,3,63,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.33150319911,0.398825747240753
"112",31,"C",0,0,64,124,0,0,0,0,0,3,1,0,0,1,0,14,45,10,"J",1,73,"E",11,80,145,34,12,0,1,0,0,83,39,420,61,0,9,9,3,0,5,54,16,0,0,0,0,0,0,0,0,0,0,0,46,42,1,825.381280416736,0.679246048065592
"113",20,"C",10,3,59,115,0,0,0,0,0,0,1,0,0,1,0,11,55,8,"J",1,63,"E",10,62,128,21,12,0,0,0,0,82,39,445,60,0,5,9,2,0,2,44,13,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.40783899371,0.654095001365749
"114",21,"C",10,4,59,119,0,0,0,0,0,0,0,0,0,0,0,11,55,12,"J",1,75,"E",9,68,135,22,12,0,0,0,0,78,32,380,64,0,9,9,3,0,4,46,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.48077493637,0.502816637707815
"115",36,"C",0,13,63,160,0,0,0,0,0,0,1,0,0,0,0,12,45,6,"J",1,53,"E",14,60,178,39,12,0,0,0,0,75,27,360,53,1,9,10,2,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,47,37,0,4991.40143090966,0.118314771641775
"116",23,"C",20,9,62,160,1,0,1,0,0,0,0,0,1,0,1,11,35,5,"J",1,43,"E",13,80,172,26,11,0,0,0,1,79,38,220,87,0,3,9,3,0,2,70,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3034.10426171831,0.199786844480947
"117",29,"C",10,7,63,150,0,0,0,0,0,1,0,0,0,0,0,12,35,15,"J",1,43,"E",9,65,182,31,12,0,0,0,0,75,39,380,52,1,9,8,3,0,3,66,22,0,0,0,0,1,0,0,0,0,0,1,47,39,0,3852.83795831012,0.170938634529813
"118",25,"C",1,4,62,116,1,0,0,0,0,0,0,0,1,0,0,10,25,6,"J",1,47,"E",11,60,135,29,12,0,1,0,0,81,30,550,55,0,9,9,2,0,1,61,21,0,0,0,0,0,0,0,0,0,0,0,44,42,1,824.14664498733,0.882768647844647
"119",21,"C",3,5,66,135,0,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,77,"E",12,66,150,26,12,0,0,0,0,79,34,470,43,1,9,9,3,0,6,58,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2151.92369574837,0.561761754894465
"120",22,"C",0.125,6,66,131,0,0,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,80,"E",12,76,155,28,12,0,0,0,0,86,38,475,56,0,8,9,3,0,9,58,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3035.06888541917,0.757349139563695
"121",25,"C",0,0,64,120,0,1,0,0,0,0,1,0,2,1,1,14,75,10,"J",1,60,"B",12,90,138,24,10,0,0,0,0,76,35,395,63,1,9,9,0,2,9,65,23,0,0,0,0,0,0,0,0,0,0,0,47,43,1,173.960179831757,0.87639940691071
"122",29,"C",30,9,67,124,0,0,2,0,0,0,0,0,1,0,0,12,45,8,"J",1,53,"E",14,70,141,30,10,1,0,0,0,77,24,365,61,1,8,9,3,0,9,59,16,0,0,0,0,0,0,0,0,0,0,0,47,33,0,6396.62958019756,0.268295663444259
"123",30,"C",20,11,67,119,0,0,0,0,0,0,1,0,1,0,0,12,55,10,"J",1,47,"E",13,58,140,31,9,2,0,0,0,77,24,350,59,0,9,10,2,0,2,60,20,0,0,0,0,0,0,0,0,0,0,0,44,37,0,4990.01358022512,0.277641509237399
"125",22,"C",17,9,63,110,0,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,53,"E",11,70,125,25,10,0,0,0,1,86,36,350,66,1,7,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3851.63914493251,0.460746858550379
"126",19,"C",0,0,64,177,0,0,0,0,0,0,0,0,0,0,0,9,55,10,"J",1,43,"E",11,70,205,22,9,0,0,0,0,82,30,440,56,1,8,9,2,0,6,54,20,0,0,0,0,0,0,0,0,0,0,0,47,41,0,2151.72098204271,0.0795347846437274
"127",23,"C",0,0,61,115,0,0,1,0,0,0,0,0,0,0,0,7,45,6,"F",1,67,"E",14,80,139,23,12,0,0,0,0,83,31,545,67,0,8,9,2,0,7,57,17,0,0,0,0,0,0,0,0,0,0,0,47,42,1,824.268917579231,0.97688478003461
"128",31,"C",0,0,62,139,0,3,0,4,0,0,0,0,1,1,0,12,75,14,"J",1,93,"E",11,80,155,35,14,0,0,0,0,81,33,540,50,1,9,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,48,39,1,3351.96334124843,0.915193348842026
"129",33,"C",0,0,61,140,0,1,0,1,0,0,0,0,2,0,0,12,85,11,"J",1,73,"E",11,78,149,37,12,0,0,0,0,75,31,400,55,1,9,8,4,0,11,51,17,0,0,0,3,0,0,0,0,0,0,0,46,37,1,4490.81779688273,0.659499297168399
"130",22,"C",0,0,65,165,0,0,1,0,0,0,1,0,0,0,0,12,45,10,"J",1,63,"E",12,72,184,27,12,0,0,0,0,83,28,400,51,1,9,9,3,0,7,72,21,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1653.21820492971,0.265292678679744
"131",23,"C",0,0,64,170,0,1,0,0,0,0,0,0,0,0,0,12,55,12,"J",1,67,"E",12,70,193,28,12,0,0,0,0,79,34,365,69,0,9,9,3,0,3,57,16,0,0,0,0,0,0,0,0,0,0,0,44,42,1,823.751051730116,0.405685224777136
"132",24,"C",0,0,65,180,0,0,0,0,0,1,0,0,0,0,0,12,65,15,"J",1,70,"E",12,80,192,30,12,0,0,0,0,82,35,385,53,0,6,8,2,0,7,64,20,0,0,0,0,0,0,0,0,0,0,0,45,41,0,2153.64953637377,0.190697894608497
"133",26,"C",0,0,65,178,0,0,0,0,0,0,0,0,0,0,0,12,75,12,"J",1,73,"E",12,78,197,30,12,0,0,0,0,81,34,410,59,1,6,7,3,0,6,64,18,0,0,0,2,0,0,0,0,0,0,0,46,41,1,1651.55825325915,0.237761897265321
"134",34,"C",20,12,64,118,0,0,0,0,0,0,2,1,0,0,1,15,55,18,"J",1,57,"E",14,78,144,37,12,1,0,0,0,84,34,470,69,0,9,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,48,35,1,5257.49795905152,0.856763220134123
"135",36,"C",23,12,64,120,0,0,0,0,0,0,0,0,0,0,0,18,55,20,"J",1,57,"E",13,95,147,39,12,1,0,0,0,76,35,460,70,0,8,9,2,0,3,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.12962346221,0.853923126687783
"136",27,"C",40,10,64,110,0,0,0,0,0,0,3,1,0,0,0,10,55,20,"J",1,67,"E",13,64,133,34,12,2,1,0,0,80,32,350,75,1,9,9,2,0,1,77,24,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1324.40931361629,0.73254859847699
"137",21,"C",0,3,65,118,0,0,0,0,1,0,0,0,0,0,0,10,45,8,"J",1,83,"E",14,70,142,29,18,0,0,0,0,81,32,440,60,1,8,9,0,3,6,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.21087747941,0.713430150383806
"138",25,"C",0,0,66,129,0,0,0,0,0,1,0,0,0,0,0,12,75,15,"J",1,93,"E",13,82,151,34,18,0,0,0,0,78,29,540,74,0,9,9,0,3,5,62,21,0,0,0,0,0,0,0,0,0,0,0,44,40,1,2536.08071320725,0.989881623840178
"139",23,"C",8,6,64,135,0,0,0,0,0,1,0,0,0,0,0,8,55,8,"J",0,70,"E",10,60,160,29,16,0,0,0,0,84,40,450,59,0,8,9,0,2,10,45,14,0,0,0,0,0,0,2,0,0,0,1,47,40,1,2535.55904009041,0.340186057928612
"140",26,"C",0,0,61,147,0,0,0,0,0,0,0,0,0,0,0,12,35,13,"J",1,47,"E",11,74,169,27,12,1,0,1,0,85,31,580,76,1,8,9,2,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,47,42,1,824.329043023489,0.930441379782035
"141",26,"C",0,0,65,138,0,3,0,0,0,0,0,0,0,0,0,10,55,12,"J",1,67,"E",11,80,145,28,12,0,0,0,0,80,31,395,55,0,8,9,3,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,44,38,1,4003.8842661382,0.247564704856885
"142",31,"C",0,0,65,135,0,0,2,0,0,1,2,0,1,0,0,12,55,6,"I",1,73,"B",13,74,162,31,12,0,1,0,0,82,32,400,42,0,9,9,3,0,2,47,14,0,0,2,0,0,0,0,0,0,0,2,45,38,1,4004.5170893545,0.158710292440034
"143",32,"C",0,0,64,145,0,0,1,0,0,1,2,0,0,0,0,12,55,7,"I",1,63,"B",13,80,169,32,12,0,2,0,0,77,34,440,57,1,2,8,2,0,5,49,15,0,0,0,1,0,0,0,0,0,0,0,47,38,0,4503.97857848426,0.316523957062487
"144",28,"C",30,8,66,118,0,0,0,0,0,0,1,0,4,0,0,11,55,12,"J",1,53,"E",13,76,136,32,10,0,1,0,0,74,30,435,54,1,4,9,6,0,5,18,16,0,0,0,1,1,0,1,0,0,0,3,44,36,1,4894.41435414554,0.35041312328656
"145",19,"C",0,5,61,110,0,1,0,0,0,0,0,0,0,0,0,10,35,10,"J",1,33,"E",12,60,139,24,10,0,0,0,0,81,40,480,52,1,8,9,2,0,5,65,16,0,0,0,0,0,0,0,0,0,0,0,46,37,1,4491.10468565135,0.879408000254157
"146",25,"C",15,14,62,133,0,0,0,0,0,0,0,0,0,1,0,12,55,8,"J",1,80,"E",13,80,151,33,12,0,0,0,0,74,32,500,57,1,9,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2536.28299986025,0.611685194543633
"147",27,"C",20,16,62,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,83,"E",13,82,150,36,14,0,0,0,0,80,36,555,85,1,8,9,2,0,10,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.18707596363,0.953015391535772
"148",36,"C",20,14,65,155,0,0,0,0,0,0,1,0,0,0,0,12,55,20,"J",1,53,"E",14,80,171,33,10,0,1,0,0,78,29,480,51,0,9,9,2,0,4,66,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2534.74945357289,0.343824173560588
"149",21,"C",2,3,62,126,0,0,1,0,0,1,0,0,0,0,1,13,65,8,"I",1,67,"B",14,68,144,22,12,0,0,0,0,84,37,425,61,0,8,9,2,0,2,46,14,6,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.3405701003,0.671900245451506
"150",23,"C",5,3,65,135,0,0,1,0,0,1,0,0,1,0,1,13,85,8,"I",1,80,"B",15,76,151,24,12,0,0,0,0,80,29,490,65,1,8,9,3,0,8,49,14,0,0,0,0,0,0,0,0,0,0,0,49,35,1,5258.78085553883,0.948176295891
"151",36,"C",0,16,66,125,0,0,0,1,0,0,1,0,1,1,0,12,65,15,"J",1,83,"E",13,70,141,33,12,2,1,0,0,78,36,320,71,0,9,9,2,0,3,51,15,0,0,0,0,0,0,0,0,0,0,0,45,39,0,3851.19587060454,0.595578897944543
"152",23,"C",0,0,62,132,0,0,0,1,0,0,0,0,1,0,0,12,55,8,"J",1,57,"E",15,60,149,25,10,0,0,0,0,87,37,460,53,1,8,9,3,0,6,54,16,0,0,0,0,0,0,0,0,0,0,0,47,41,0,2152.75152238291,0.661853661945986
"153",24,"C",0,0,62,130,0,0,0,0,0,0,0,0,0,0,0,12,75,15,"J",1,53,"E",14,70,154,25,9,0,0,0,0,77,36,410,52,1,9,9,3,0,7,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.17678022852,0.505898945516412
"154",30,"C",0,0,62,112,0,0,2,0,0,0,0,1,0,0,0,9,75,12,"J",1,87,"E",12,90,130,32,12,0,0,0,0,81,33,450,45,0,4,9,2,0,5,44,13,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.10736246199,0.665318210007505
"155",36,"C",0,0,63,135,0,0,1,0,0,1,0,2,0,0,0,12,35,8,"J",1,57,"E",12,76,154,35,12,0,0,0,0,83,28,490,28,1,8,9,2,0,2,59,18,5,0,0,0,0,0,0,0,0,0,0,46,40,0,3035.59147433251,0.37446275653332
"156",23,"C",25,5,66,130,0,0,0,1,0,0,2,1,0,0,0,12,65,10,"J",1,77,"E",13,90,147,27,12,0,0,0,0,76,28,400,64,1,8,9,3,0,2,76,26,0,0,0,0,0,0,0,0,0,0,0,45,42,1,824.165676334765,0.628633947982298
"157",26,"C",20,9,67,147,1,0,0,0,0,0,1,1,1,0,0,14,55,13,"F",1,57,"E",16,80,150,32,10,0,0,0,0,75,28,510,85,0,9,9,2,0,1,69,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1652.5476124587,0.926105162484796
"158",21,"C",20,4,66,155,0,0,0,0,0,0,0,0,0,0,0,12,65,6,"J",1,70,"E",12,70,168,25,12,0,0,0,0,85,25,290,65,1,4,9,2,0,8,61,18,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3035.11240990078,0.158475952778041
"159",22,"C",20,7,66,147,0,0,0,0,0,0,0,0,0,0,0,12,55,8,"J",1,63,"E",11,65,169,26,12,0,0,0,0,70,30,350,67,0,9,9,3,0,7,50,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.2015813673,0.122297142684671
"160",28,"D",5,10,66,180,0,0,0,0,0,1,1,0,0,0,0,13,35,16,"J",1,67,"B",9,78,205,31,15,0,0,0,1,77,26,620,68,1,5,9,0,2,1,57,16,0,0,0,1,0,0,0,0,0,0,0,47,38,1,4003.9077908981,0.802739852097862
"161",22,"D",0,0,62,113,0,0,1,0,0,1,1,0,0,0,0,10,85,20,"J",1,63,"E",13,68,126,40,10,0,0,0,0,84,28,500,71,0,8,9,3,0,3,54,16,0,0,0,0,0,0,0,0,0,0,0,41,41,1,1652.29616284066,0.99216988326791
"162",21,"C",6,2,66,140,0,0,1,0,0,5,0,1,0,0,1,12,45,10,"J",1,77,"E",12,50,167,24,12,0,0,0,0,82,33,725,65,1,10,10,2,0,10,51,14,0,0,0,0,0,0,0,0,0,0,0,50,40,1,2535.54927512452,0.970823887576103
"163",24,"C",20,5,66,147,0,0,0,0,0,1,1,1,0,0,0,12,65,10,"J",1,90,"E",13,74,176,26,13,0,0,0,0,82,34,570,74,1,9,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,1652.43831406873,0.968623396076012
"164",31,"C",30,12,64,125,2,1,0,0,0,0,1,0,0,0,0,10,75,12,"J",1,63,"E",13,70,139,37,12,0,0,0,0,84,35,330,53,1,7,9,3,0,6,56,16,0,0,0,0,0,0,0,0,0,0,0,46,38,0,4503.47815836712,0.291601690748442
"165",24,"C",0,0,66,125,0,0,0,0,0,0,0,0,0,0,1,12,75,10,"B",1,73,"E",12,82,137,24,12,0,0,0,0,75,26,350,65,0,9,10,2,0,8,54,16,0,0,0,0,0,0,0,0,0,0,0,45,37,0,4991.22254191993,0.752078083090651
"166",37,"C",0,0,71,160,0,0,0,0,0,0,0,0,0,0,0,10,45,17,"J",1,50,"E",13,80,178,39,9,0,0,0,0,81,33,420,78,0,7,9,3,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1651.97187355149,0.494731460255298
"167",29,"C",20,11,64,173,1,0,0,0,0,1,1,0,0,0,0,10,65,18,"J",1,67,"E",12,68,185,35,10,0,0,0,0,73,25,530,57,1,8,9,3,0,3,56,16,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3352.93358667079,0.364053966042836
"168",32,"C",0,15,63,180,1,0,0,0,0,1,0,0,0,0,0,9,65,16,"J",1,57,"E",12,58,183,37,10,0,0,0,0,80,31,435,74,1,7,9,2,0,6,71,23,0,0,0,0,0,0,0,0,0,0,0,48,35,1,5257.21441486815,0.737093152369902
"169",17,"C",10,6,62,112,1,0,0,0,0,2,0,0,0,0,0,10,45,10,"J",1,50,"E",10,70,152,23,11,1,0,0,0,77,30,300,38,1,8,9,3,0,2,58,18,0,0,0,0,0,0,0,0,0,0,0,44,39,0,3851.77915152189,0.0350864896844976
"170",21,"C",0,0,64,120,0,0,0,0,0,0,0,0,0,0,0,12,15,10,"J",1,33,"E",15,68,131,38,12,0,0,0,0,80,39,580,69,0,3,9,3,0,2,42,12,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1651.49986271083,0.962642848531694
"171",23,"C",20,5,59,85,0,0,0,0,0,1,0,0,1,0,0,9,35,10,"J",1,43,"E",16,60,117,22,10,1,0,0,0,74,26,410,36,1,4,9,4,0,5,68,19,0,0,0,0,0,0,0,0,0,0,0,44,39,0,3851.86228750757,0.503859081121064
"172",25,"C",5,8,62,120,0,1,0,0,0,1,0,0,0,0,1,12,95,7,"I",1,63,"B",13,70,135,30,12,0,0,0,0,77,36,370,79,1,8,9,2,0,9,65,18,0,0,1,0,0,0,0,0,0,0,0,45,38,1,4003.98035553093,0.974713061088943
"173",33,"C",10,17,62,118,0,0,1,0,0,1,0,0,1,0,0,12,55,10,"J",1,43,"E",12,64,135,34,9,0,0,0,0,85,37,350,80,1,8,9,2,0,4,58,17,0,0,0,0,0,0,0,0,0,0,0,43,40,1,2536.05094260184,0.730924866325503
"174",23,"C",0,3,65,162,0,0,0,0,0,0,1,0,0,0,0,12,45,10,"J",1,67,"E",14,78,182,36,12,0,0,0,1,79,26,510,71,1,9,9,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.79339933089,0.78942521815011
"175",27,"C",15,8,66,121,0,0,0,0,0,1,1,0,1,0,0,12,85,8,"J",1,73,"E",12,70,147,27,12,0,2,0,0,81,35,580,72,1,9,9,2,0,8,65,20,0,0,0,0,0,0,0,0,0,0,0,48,42,1,824.403130932777,0.998434073459009
"176",22,"C",20,10,64,116,0,0,0,0,0,2,0,0,0,0,0,11,65,10,"J",1,67,"E",12,64,150,26,12,0,0,0,0,81,34,400,61,0,8,9,2,0,3,61,16,0,0,0,0,0,0,0,0,0,0,0,44,39,1,3352.45032776482,0.552995199291766
"177",29,"C",20,12,68,150,0,0,0,0,0,1,1,1,1,0,0,10,35,13,"F",1,47,"E",13,70,163,33,10,0,2,0,0,80,29,560,70,1,7,9,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,48,41,1,1652.16017690689,0.923212274071293
"178",26,"C",0.5,5,63,108,0,0,0,0,0,0,0,0,0,0,0,9,75,10,"J",1,70,"E",14,70,127,34,12,0,0,0,0,81,34,545,34,0,8,9,3,0,3,59,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,4005.18331769307,0.905277334886577
"179",28,"C",20,14,69,172,0,0,0,0,0,1,0,0,0,0,0,12,85,17,"J",1,70,"E",14,80,180,29,12,0,0,0,0,75,28,565,70,1,9,9,2,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2536.03021365437,0.934420351838516
"180",21,"C",0,0,64,145,0,0,0,0,0,0,1,0,0,0,0,10,35,17,"J",1,53,"E",12,80,169,25,11,0,0,0,0,64,19,690,63,1,9,9,2,0,3,57,18,0,0,0,0,0,0,0,0,0,0,0,50,41,1,1651.37647539922,0.918847053230161
"181",25,"C",0,0,64,155,0,0,0,3,0,0,1,0,0,0,0,11,75,15,"J",1,70,"E",12,68,167,28,11,0,0,0,0,75,33,510,50,0,8,9,0,3,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1651.8690046129,0.579669493008117
"182",32,"C",7,12,67,155,0,0,0,0,0,1,0,1,0,0,1,12,45,15,"J",1,73,"E",13,70,172,33,12,0,0,1,0,81,35,565,62,0,9,10,3,0,2,52,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.1602476246,0.788784878836744
"183",22,"C",0,0,63,135,0,0,0,0,0,2,0,0,0,0,0,12,45,10,"J",1,70,"E",12,78,162,24,16,0,1,0,0,79,34,630,62,1,7,10,3,0,11,34,10,0,0,0,0,0,0,2,0,0,0,1,46,43,0,673.198013393169,0.955063771568089
"184",21,"C",3,5,60,106,0,0,2,0,0,0,1,0,0,0,0,12,35,10,"J",1,43,"E",12,90,135,21,8,0,0,0,0,81,30,490,68,1,8,9,2,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.16172118369,0.861921570540029
"185",27,"C",0,0,62,215,0,0,0,0,0,1,0,0,1,0,0,12,35,12,"J",1,60,"E",11,88,181,32,12,0,0,0,0,80,41,570,85,1,6,9,3,0,2,52,16,1,0,0,0,0,0,0,0,0,0,0,48,41,1,1651.91433231425,0.924058091531203
"186",33,"C",0.125,15,63,189,0,0,0,0,0,1,3,0,0,0,0,12,45,15,"J",1,43,"E",12,80,217,38,9,1,2,0,1,82,38,500,97,1,9,9,2,0,3,67,19,0,0,0,0,0,0,0,0,0,0,0,47,42,1,823.840621701173,0.472850190843095
"187",29,"C",20,13,59,102,0,0,0,0,0,0,1,0,0,0,0,10,55,10,"J",1,80,"E",16,55,125,32,12,1,0,0,0,86,35,350,86,0,5,9,2,0,2,75,22,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.42630671882,0.872086961860007
"188",31,"C",10,16,63,112,0,0,0,0,0,0,1,0,0,0,0,11,35,12,"J",1,53,"E",15,72,138,32,12,0,0,0,0,76,40,500,71,1,8,9,2,0,8,69,20,0,0,0,0,0,0,0,0,0,0,0,46,43,1,173.773404229136,0.973260684909624
"189",30,"C",4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,"J",1,67,"E",9,62,178,34,12,1,0,0,0,77,27,275,67,0,8,9,2,0,8,55,15,0,0,0,0,0,0,0,0,0,0,0,44,39,0,3851.35847920726,0.0611278870347268
"190",30,"C",4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,"J",1,67,"E",9,62,178,34,12,1,0,0,0,76,29,350,67,1,9,9,2,0,8,53,15,0,0,0,0,0,0,0,0,0,0,0,45,39,0,3852.85056630303,0.260867815864021
"191",37,"C",0,0,69,175,0,1,0,0,0,1,1,0,0,0,0,12,65,7,"J",1,90,"E",14,80,201,43,16,0,0,0,0,70,16,560,63,1,9,8,2,0,9,58,16,0,0,0,4,0,0,0,0,0,0,1,46,35,1,5258.19794880963,0.850629912917168
"192",21,"C",0,0,64,129,0,2,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,87,"E",12,70,148,26,13,0,0,0,0,82,33,410,83,0,9,9,3,0,11,63,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.55472154019,0.885709443194109
"193",36,"C",20,16,66,130,0,0,0,0,0,0,2,0,0,0,0,10,35,8,"J",1,33,"E",15,70,160,41,8,0,1,0,0,86,33,520,75,1,7,9,2,0,3,63,21,0,0,0,1,0,0,0,0,0,0,0,49,40,1,2535.59039021093,0.778487443176555
"194",43,"C",0,0,52,118,0,1,0,0,0,0,2,0,0,0,0,12,65,18,"J",1,40,"E",12,90,136,45,9,0,2,0,0,87,34,395,69,0,7,8,0,2,5,68,21,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.65706947501,0.909185736550339
"195",25,"C",20,10,66,142,0,0,0,0,0,2,1,0,1,0,1,12,75,10,"J",1,87,"B",12,60,153,29,12,0,1,0,0,78,30,410,75,1,6,9,3,0,2,56,14,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3351.48458587405,0.869234708676165
